#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
07CEB90STA	07CEB90STA_1	231009	231251	esaB	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	231264	232598	essB	1-1335/1335	===============	0/0	100.00	99.40	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	232620	237059	essC	1-4440/4440	===============	0/0	100.00	98.69	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	237089	237481	esaC	1-393/393	===============	0/0	100.00	98.47	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	237497	237811	esxB	1-315/315	===============	0/0	100.00	99.36	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	268056	270131	geh	1-2073/2073	========/======	1/3	100.00	97.30	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	806527	808938	hysA	1-2418/2448	========/======	7/14	98.37	89.97	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	885719	886519	sec	1-801/801	===============	0/0	100.00	99.62	vfdb	NP_645576	(sec) staphylococcal enterotoxin C precursor [Enterotoxin C (CVF057)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	886686	887408	sell	1-723/723	===============	0/0	100.00	99.31	vfdb	NP_645577	(sell) staphylococcal enterotoxin L precursor [Enterotoxin-like L (CVF065)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	894477	896006	vWbp	1-1527/1527	========/======	7/17	99.54	81.26	vfdb	YP_001331791	(vWbp) secreted von Willebrand factor-binding protein precursor [vWbp (VF0420)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB90STA	07CEB90STA_1	1052035	1052364	sspC	1-330/330	===============	0/0	100.00	98.79	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	1052402	1053583	sspB	1-1182/1182	===============	0/0	100.00	97.55	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	1053665	1054666	sspA	1-984/984	========/======	2/18	100.00	93.91	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	1136413	1138347	isdB	1-1938/1938	========/======	1/3	99.85	95.82	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB90STA	07CEB90STA_1	1138550	1139602	isdA	1-1053/1053	===============	0/0	100.00	95.82	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB90STA	07CEB90STA_1	1139812	1140494	isdC	2-684/684	===============	0/0	99.85	96.49	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB90STA	07CEB90STA_1	1140494	1141570	isdD	1-1077/1077	===============	0/0	100.00	98.24	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	1141567	1142445	isdE	1-879/879	===============	0/0	100.00	99.43	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB90STA	07CEB90STA_1	1142458	1143423	isdF	1-966/966	===============	0/0	100.00	98.45	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	1143485	1144219	srtB	1-735/735	===============	0/0	100.00	98.64	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	1144238	1144561	isdG	1-324/324	===============	0/0	100.00	98.46	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB90STA	07CEB90STA_1	1170242	1171201	hly/hla	1-960/960	===============	0/0	100.00	94.79	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	1557655	1559118	ebp	1-1461/1461	========/======	1/3	100.00	97.40	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	1997243	1998988	map	1-1746/1755	========/======	7/12	99.15	85.73	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]
07CEB90STA	07CEB90STA_1	2000749	2001099	scn	1-351/351	===============	0/0	100.00	100.00	vfdb	YP_001332910	(scn) complement inhibitor SCIN [SCIN (VF0425)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB90STA	07CEB90STA_1	2001784	2002233	chp	1-450/450	===============	0/0	100.00	100.00	vfdb	YP_001332911	(chp) chemotaxis-inhibiting protein CHIPS [CHIPS (VF0424)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB90STA	07CEB90STA_1	2003313	2003804	sak	1-492/492	===============	0/0	100.00	99.39	vfdb	NP_646702	(sak) Staphylokinase precursor [Staphylokinase (VF0021)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2028743	2028877	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2284318	2285631	sbi	1-1314/1314	===============	0/0	100.00	93.53	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2286167	2287096	hlgA	1-930/930	===============	0/0	100.00	99.36	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2287664	2288611	hlgC	1-948/948	===============	0/0	100.00	92.83	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2288613	2289590	hlgB	1-978/978	===============	0/0	100.00	93.05	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2367073	2369994	fnbB	1-2832/2832	========/======	23/124	99.40	84.83	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2517741	2519270	aur	1-1530/1530	===============	0/0	100.00	89.15	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2563032	2563592	icaR	1-561/561	===============	0/0	100.00	98.75	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2563756	2564994	icaA	1-1239/1239	===============	0/0	100.00	99.11	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2564958	2565263	icaD	1-306/306	===============	0/0	100.00	99.35	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2565260	2566132	icaB	1-873/873	===============	0/0	100.00	99.31	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2566119	2567171	icaC	1-1053/1053	===============	0/0	100.00	99.05	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2567565	2569610	lip	1-2046/2046	===============	0/0	100.00	97.26	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]
07CEB90STA	07CEB90STA_1	2636711	2639011	adsA	1-2319/2319	========/======	1/18	99.22	96.20	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]
