#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
05CEB18STA	05CEB18STA_2	870151	870501	scn	1-351/351	===============	0/0	100.00	99.72	vfdb	YP_001332910	(scn) complement inhibitor SCIN [SCIN (VF0425)] [Staphylococcus aureus subsp. aureus str. Newman]
05CEB18STA	05CEB18STA_2	872262	874011	map	1-1755/1755	========/======	4/9	99.60	91.18	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]
05CEB18STA	05CEB18STA_2	994463	995431	lukF-PV	1-969/978	========/======	2/2	98.98	81.96	vfdb	NP_646195	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	1346900	1348360	ebp	1-1461/1461	===============	0/0	100.00	100.00	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	1729295	1730254	hly/hla	1-960/960	===============	0/0	100.00	100.00	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	1756277	1756600	isdG	1-324/324	===============	0/0	100.00	99.07	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
05CEB18STA	05CEB18STA_2	1756619	1757353	srtB	1-735/735	===============	0/0	100.00	100.00	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	1757415	1758380	isdF	1-966/966	===============	0/0	100.00	100.00	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	1758393	1759271	isdE	1-879/879	===============	0/0	100.00	99.66	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
05CEB18STA	05CEB18STA_2	1759268	1760344	isdD	1-1077/1077	===============	0/0	100.00	99.91	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	1760344	1761027	isdC	1-684/684	===============	0/0	100.00	100.00	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
05CEB18STA	05CEB18STA_2	1761236	1762288	isdA	1-1053/1053	===============	0/0	100.00	100.00	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
05CEB18STA	05CEB18STA_2	1762491	1764428	isdB	1-1938/1938	===============	0/0	100.00	99.95	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
05CEB18STA	05CEB18STA_2	1846205	1847224	sspA	1-984/984	========/======	1/36	100.00	96.47	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	1847306	1848487	sspB	1-1182/1182	===============	0/0	100.00	100.00	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	1848525	1848854	sspC	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2009025	2010551	vWbp	1-1527/1527	===============	0/0	100.00	99.94	vfdb	YP_001331791	(vWbp) secreted von Willebrand factor-binding protein precursor [vWbp (VF0420)] [Staphylococcus aureus subsp. aureus str. Newman]
05CEB18STA	05CEB18STA_2	2451785	2452489	tsst-1	1-705/705	===============	0/0	100.00	100.00	vfdb	NP_375120	(tsst-1) toxic shock syndrome toxin-1 [TSST-1 (VF0022)] [Staphylococcus aureus subsp. aureus N315]
05CEB18STA	05CEB18STA_2	2509916	2511988	geh	1-2073/2073	===============	0/0	100.00	100.00	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2541038	2541352	esxB	1-315/315	===============	0/0	100.00	100.00	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2541368	2541760	esaC	1-393/393	===============	0/0	100.00	100.00	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2541790	2546229	essC	1-4440/4440	===============	0/0	100.00	100.00	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2546251	2547585	essB	1-1335/1335	===============	0/0	100.00	100.00	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2547598	2547840	esaB	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2547812	2548270	essA	1-459/459	===============	0/0	100.00	100.00	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2548270	2551299	esaA	1-3030/3030	===============	0/0	100.00	100.00	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2551382	2551675	esxA	1-294/294	===============	0/0	100.00	100.00	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2694892	2696037	cap8P	1-1146/1146	===============	0/0	100.00	100.00	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2696114	2697376	cap8O	1-1263/1263	===============	0/0	100.00	100.00	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2697430	2698317	cap8N	1-888/888	===============	0/0	100.00	99.89	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2698317	2698874	cap8M	1-558/558	===============	0/0	100.00	100.00	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2698885	2700090	cap8L	1-1206/1206	===============	0/0	100.00	100.00	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2700124	2701362	cap8K	1-1239/1239	===============	0/0	100.00	99.92	vfdb	NP_644949	(cap8K) capsular polysaccharide synthesis enzyme Cap8K [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2701371	2701928	cap8J	1-558/558	===============	0/0	100.00	100.00	vfdb	NP_644948	(cap8J) capsular polysaccharide synthesis enzyme Cap8J [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2701925	2703319	cap8I	1-1395/1395	===============	0/0	100.00	100.00	vfdb	NP_644947	(cap8I) capsular polysaccharide synthesis enzyme Cap8I [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2703312	2704391	cap8H	1-1080/1080	===============	0/0	100.00	100.00	vfdb	NP_644946	(cap8H) capsular polysaccharide synthesis enzyme Cap8H [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2704394	2705518	cap8G	1-1125/1125	===============	0/0	100.00	100.00	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2705522	2706631	cap8F	1-1110/1110	===============	0/0	100.00	99.91	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2706644	2707672	cap8E	1-1029/1029	===============	0/0	100.00	100.00	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2707662	2709485	cap8D	1-1824/1824	===============	0/0	100.00	100.00	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2709505	2710269	cap8C	1-765/765	===============	0/0	100.00	100.00	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2710272	2710958	cap8B	1-687/687	===============	0/0	100.00	100.00	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
05CEB18STA	05CEB18STA_2	2711126	2711642	cap8A	1-516/516	========/======	1/1	100.00	99.81	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
